"phylum","class","order","family","genus","species","early_interval","late_interval","max_ma","min_ma","midpoint","lng","lat"
"Arthropoda","Trilobita","Proetida","Cheiruridae","Pseudosphaerexochus","Pseudosphaerexochus octolobatus","Rawtheyan","",455.8,445.6,450.7,-3,53
"Arthropoda","Trilobita","Asaphida","Remopleurididae","Remopleurides","Remopleurides colbii","Rawtheyan","",455.8,445.6,450.7,-3,53
"Arthropoda","Trilobita","Phacopida","Encrinuridae","Staurocephalus","Staurocephalus clavifrons","Rawtheyan","",455.8,445.6,450.7,-3,53
"Arthropoda","Trilobita","Asaphida","Trinucleidae","Tretaspis","Tretaspis kiaeri","Rawtheyan","",455.8,445.6,450.7,-3,53
"Arthropoda","Trilobita","Agnostida","Metagnostidae","Trinodus","Trinodus tardus","Rawtheyan","",455.8,445.6,450.7,-3,53
"Arthropoda","Trilobita","Asaphida","Asaphidae","Merlinia","Merlinia murchisoniae","Moridunian","",478.6,471.8,475.2,-4,52
"Arthropoda","Trilobita","Olenida","Olenidae","Parabolinella","Parabolinella triarthroides","Migneintian","",485.4,478.6,482,-3.438889,54.491669
"Arthropoda","Trilobita","Olenida","Olenidae","Peltocare","Peltocare olenoides","Migneintian","",485.4,478.6,482,-3.438889,54.491669
"Arthropoda","Trilobita","Asaphida","Remopleurididae","Apatokephalus","Apatokephalus serratus","Migneintian","",485.4,478.6,482,-2.575,52.633331
"Arthropoda","Trilobita","Asaphida","Asaphidae","Asaphellus","Asaphellus homfrayi","Migneintian","",485.4,478.6,482,-2.575,52.633331
"Arthropoda","Trilobita","Olenida","Olenidae","Leptoplastides","Leptoplastides salteri","Migneintian","",485.4,478.6,482,-2.575,52.633331
"Arthropoda","Trilobita","Agnostida","Agnostidae","Micragnostus","Micragnostus calvus","Migneintian","",485.4,478.6,482,-2.575,52.633331
"Arthropoda","Trilobita","Asaphida","Nileidae","Platypeltoides","Platypeltoides croftii","Migneintian","",485.4,478.6,482,-2.575,52.633331
"Arthropoda","Trilobita","Asaphida","Cyclopygidae","Prospectatrix","Prospectatrix genatenta","Migneintian","",485.4,478.6,482,-2.575,52.633331
"Arthropoda","Trilobita","Ptychopariida","Shumardiidae","Conophrys","Conophrys pusilla","Migneintian","",485.4,478.6,482,-2.575,52.633331
"Arthropoda","Trilobita","Ptychopariida","NO_FAMILY_SPECIFIED","Indiligens","Indiligens clonograpti","Cressagian","",485.4,478.6,482,-2.575,52.633331
"Arthropoda","Trilobita","Olenida","Olenidae","Leptoplastides","Leptoplastides salteri","Cressagian","",485.4,478.6,482,-2.575,52.633331
"Arthropoda","Trilobita","Asaphida","Nileidae","Platypeltoides","Platypeltoides croftii","Cressagian","",485.4,478.6,482,-2.575,52.633331
"Arthropoda","Trilobita","Asaphida","Asaphidae","Merlinia","Merlinia murchisoniae","Whitlandian","",478.6,471.8,475.2,-5.331667,51.878613
"Arthropoda","Trilobita","Phacopida","Phacopidae","Dianops","Dianops quizhouensis","Late Famennian","",364.7,360.7,362.7,106.366669,25.733334
"Arthropoda","Trilobita","Proetida","Phillipsiidae","Typhloproetus","Typhloproetus laevis","Late Famennian","",364.7,360.7,362.7,106.366669,25.733334
"Arthropoda","Trilobita","Proetida","Phillipsiidae","Chaunoproetus","Chaunoproetus daihuanensis","Late Famennian","",364.7,360.7,362.7,106.366669,25.733334
"Arthropoda","Trilobita","Phacopida","Phacopidae","Phacops","Phacops (Omegops) accipitrinus","Famennian","",372.2,358.9,365.55,85.98333,46.583332
"Arthropoda","Trilobita","Asaphida","Alsataspididae","Celdometopus","Celdometopus klouceki","Tremadoc","",485.4,477.7,481.55,13.8,49.799999
"Arthropoda","Trilobita","Olenida","Olenidae","Parabolina","Parabolina (Neoparabolina) frequens","Tremadoc","",485.4,477.7,481.55,13.8,49.799999
"Arthropoda","Trilobita","Phacopida","Pilekiidae","Parapilekia","Parapilekia olesnaensis","Tremadoc","",485.4,477.7,481.55,13.8,49.799999
"Arthropoda","Trilobita","Phacopida","Homalonotidae","Colpocoryphe","Colpocoryphe grandis","Letna","Harnagian",460.9,455.8,458.35,14,50
"Arthropoda","Trilobita","Proetida","Cheiruridae","Eccoptochile","Eccoptochile clavigera","Letna","Harnagian",460.9,455.8,458.35,14,50
"Arthropoda","Trilobita","Phacopida","Dalmanitidae","Eudolatites","Eudolatites dubia","Letna","Harnagian",460.9,455.8,458.35,14,50
"Arthropoda","Trilobita","Phacopida","Acastidae","Kloucekia","Kloucekia phillipsii","Letna","Harnagian",460.9,455.8,458.35,14,50
"Arthropoda","Trilobita","Phacopida","Calymenidae","Prionocheilus","Prionocheilus pulchra","Letna","Harnagian",460.9,455.8,458.35,14,50
"Arthropoda","Trilobita","Phacopida","Homalonotidae","Plaesiacomia","Plaesiacomia rara","Letna","Harnagian",460.9,455.8,458.35,14,50
"Arthropoda","Trilobita","Phacopida","Homalonotidae","Platycoryphe","Platycoryphe bohemica","Letna","Harnagian",460.9,455.8,458.35,14,50
"Arthropoda","Trilobita","Odontopleurida","Odontopleuridae","Primaspis","Primaspis (Primaspis) primordialis","Letna","Harnagian",460.9,455.8,458.35,14,50
"Arthropoda","Trilobita","Odontopleurida","Odontopleuridae","Selenopeltis","Selenopeltis buchi","Letna","Harnagian",460.9,455.8,458.35,14,50
"Arthropoda","Trilobita","Asaphida","Remopleurididae","Amphitryon","Amphitryon murchisonii","Rawtheyan","Kralodvorian",455.8,445.6,450.7,14,50
"Arthropoda","Trilobita","Corynexochida","Illaenidae","Octillaenus","Octillaenus hisingeri","Rawtheyan","Kralodvorian",455.8,445.6,450.7,14,50
"Arthropoda","Trilobita","Asaphida","Remopleurididae","Amphitryon","Amphitryon murchisonii","Rawtheyan","Kralodvorian",455.8,445.6,450.7,14,50
"Arthropoda","Trilobita","Asaphida","Trinucleidae","Tretaspis","Tretaspis seticornis","Rawtheyan","Kralodvorian",455.8,445.6,450.7,14,50
"Arthropoda","Trilobita","Proetida","Cheiruridae","Ceraurinus","Ceraurinus icarus","Richmondian","",449.5,443.7,446.6,-84,39
"Arthropoda","Trilobita","Phacopida","Calymenidae","Flexicalymene","Flexicalymene meeki","Richmondian","",449.5,443.7,446.6,-84,39
"Arthropoda","Trilobita","Asaphida","Asaphidae","Isotelus","Isotelus maximus","Richmondian","",449.5,443.7,446.6,-84,39
"Arthropoda","Trilobita","Asaphida","Asaphidae","Isotelus","Isotelus megistos","Richmondian","",449.5,443.7,446.6,-84,39
"Arthropoda","Trilobita","Proetida","Cheiruridae","Ceraurinella","Ceraurinella scofieldi","Blackriveran","",460.9,449.5,455.2,-86.5,35.5
"Arthropoda","Trilobita","Proetida","Bathyuridae","Bathyurus","Bathyurus extans","Rocklandian","",460.9,449.5,455.2,-86.5,35.5
"Arthropoda","Trilobita","Phacopida","Calymenidae","Flexicalymene","Flexicalymene (Flexicalymene) senaria","Turinian","",460.9,449.5,455.2,-86.5,35.5
"Arthropoda","Trilobita","Proetida","Cheiruridae","Ceraurus","Ceraurus pleurexanthemus","Shermanian","",460.9,449.5,455.2,-86.5,35.5
"Arthropoda","Trilobita","Lichida","Lichidae","Amphilichas","Amphilichas halli","Maysvillian","",452,449.5,450.75,-86.5,35.5
"Arthropoda","Trilobita","Phacopida","Calymenidae","Flexicalymene","Flexicalymene meeki","Maysvillian","",452,449.5,450.75,-86.5,35.5
"Arthropoda","Trilobita","Proetida","Cheiruridae","Ceraurus","Ceraurus milleranus","Maysvillian","",452,449.5,450.75,-86.5,35.5
"Arthropoda","Trilobita","Proetida","Proetidae","Interproetus","Interproetus parviusculus","Maysvillian","",452,449.5,450.75,-86.5,35.5
"Arthropoda","Trilobita","Phacopida","Calymenidae","Flexicalymene","Flexicalymene meeki","Maysvillian","",452,449.5,450.75,-84.25,39.25
"Arthropoda","Trilobita","Asaphida","Asaphidae","Isotelus","Isotelus maximus","Maysvillian","",452,449.5,450.75,-78.199997,38.933334
"Arthropoda","Trilobita","Asaphida","Asaphidae","Isotelus","Isotelus megistos","Maysvillian","",452,449.5,450.75,-78.199997,38.933334
"Arthropoda","Trilobita","Asaphida","Trinucleidae","Cryptolithus","Cryptolithus tessellatus","Edenian","",460.9,449.5,455.2,-78.633331,38.507221
"Arthropoda","Trilobita","Asaphida","Asaphidae","Isotelus","Isotelus maximus","Maysvillian","",452,449.5,450.75,-78.634445,38.507221
"Arthropoda","Trilobita","Proetida","Proetidae","Monodechenella","Monodechenella breviceps","Visean","",346.7,330.9,338.8,151.566666,-32.433334
"Arthropoda","Trilobita","Proetida","Phillipsiidae","Weberides","Weberides samwaysi","Serpukhovian","",330.9,323.2,327.05,-109.125832,46.669998
"Arthropoda","Trilobita","Proetida","Phillipsiidae","Weberides","Weberides samwaysi","Serpukhovian","",330.9,323.2,327.05,-109.125832,46.669998
"Arthropoda","Trilobita","Phacopida","Phacopidae","Eldredgeops","Eldredgeops rana","Givetian","",387.7,382.7,385.2,-78.645279,42.760555
"Arthropoda","Trilobita","Phacopida","Phacopidae","Eldredgeops","Eldredgeops rana","Givetian","",387.7,382.7,385.2,-78.645279,42.760555
"Arthropoda","Trilobita","Phacopida","Phacopidae","Eldredgeops","Eldredgeops rana","Givetian","",387.7,382.7,385.2,-78.645279,42.760555
"Arthropoda","Trilobita","Phacopida","Phacopidae","Eldredgeops","Eldredgeops rana","Givetian","",387.7,382.7,385.2,-78.791664,42.783333
"Arthropoda","Trilobita","Phacopida","Phacopidae","Eldredgeops","Eldredgeops rana","Givetian","",387.7,382.7,385.2,-78.791664,42.783333
"Arthropoda","Trilobita","Phacopida","Phacopidae","Eldredgeops","Eldredgeops rana","Givetian","",387.7,382.7,385.2,-78.791664,42.783333
"Arthropoda","Trilobita","Phacopida","Phacopidae","Eldredgeops","Eldredgeops rana","Givetian","",387.7,382.7,385.2,-78.791664,42.783333
"Arthropoda","Trilobita","Phacopida","Phacopidae","Eldredgeops","Eldredgeops rana","Givetian","",387.7,382.7,385.2,-78.847221,42.797222
"Arthropoda","Trilobita","Phacopida","Phacopidae","Eldredgeops","Eldredgeops rana","Givetian","",387.7,382.7,385.2,-78.847221,42.797222
"Arthropoda","Trilobita","Phacopida","Phacopidae","Eldredgeops","Eldredgeops rana","Givetian","",387.7,382.7,385.2,-78.847221,42.797222
"Arthropoda","Trilobita","Proetida","Phillipsiidae","Phillipsia","Phillipsia peroccidens","Kinderhookian","Osagean",358.9,342.8,350.85,-115.468056,39.280556
"Arthropoda","Trilobita","Proetida","Proetidae","Warburgella","Warburgella (Anambon) mackenziensis","Lochkovian","",419.2,410.8,415,-124.783333,62.480556
"Arthropoda","Trilobita","Proetida","Proetidae","Proetus","Proetus (Coniproetus) whittakerensis","Lochkovian","",419.2,410.8,415,-124.783333,62.480556
"Arthropoda","Trilobita","Proetida","Proetidae","Proetus","Proetus (Coniproetus) whittakerensis","Lochkovian","",419.2,410.8,415,-124.783333,62.480556
"Arthropoda","Trilobita","Proetida","Proetidae","Dohmiella","Dohmiella moravica","Early Givetian","",388.1,383.7,385.9,17.25,49.566666
"Arthropoda","Trilobita","Proetida","Proetidae","Proetopeltis","Proetopeltis elegantulus","Eifelian","",393.3,387.7,390.5,17,50
"Arthropoda","Trilobita","Proetida","Tropidocoryphidae","Tropidocoryphe","Tropidocoryphe pseudofilicostata","Eifelian","",393.3,387.7,390.5,17,50
"Arthropoda","Trilobita","Proetida","Proetidae","Dohmiella","Dohmiella moravica","Eifelian","Givetian",393.3,382.7,388,17.25,49.566666
"Arthropoda","Trilobita","Proetida","Phillipsiidae","Spinibole","Spinibole olgae","Chadian","Asbian",345.3,336,340.65,17.25,49.566666
"Arthropoda","Trilobita","Proetida","Phillipsiidae","Liobole","Liobole (Liobole) glabra","Chadian","Asbian",345.3,336,340.65,17.25,49.566666
"Arthropoda","Trilobita","Proetida","Proetidae","Proetopeltis","Proetopeltis elegantulus","Eifelian","",393.3,387.7,390.5,17,50
"Arthropoda","Trilobita","Proetida","Tropidocoryphidae","Tropidocoryphe","Tropidocoryphe pseudofilicostata","Eifelian","",393.3,387.7,390.5,17,50
"Arthropoda","Trilobita","Proetida","Proetidae","Proetus","Proetus frechi","Givetian","",387.7,382.7,385.2,10.8,51.766666
"Arthropoda","Trilobita","Lichida","Lichidae","Acanthopyge","Acanthopyge granulosa","Givetian","",387.7,382.7,385.2,10.8,51.766666
"Arthropoda","Trilobita","Proetida","Brachymetopidae","Brachymetopus","Brachymetopus maccoyi","Chadian","",345.3,345,345.15,-1.533333,53.133331
"Arthropoda","Trilobita","Proetida","Brachymetopidae","Brachymetopus","Brachymetopus maccoyi","Chadian","",345.3,345,345.15,-1.533333,53.133331
"Arthropoda","Trilobita","Proetida","Phillipsiidae","Proliobole","Proliobole nitida","Chadian","",345.3,345,345.15,-1.533333,53.133331
"Arthropoda","Trilobita","Proetida","Brachymetopidae","Brachymetopus","Brachymetopus maccoyi","Chadian","",345.3,345,345.15,-1.533333,53.133331
"Arthropoda","Trilobita","Proetida","Phillipsiidae","Cyrtoproetus","Cyrtoproetus cracoensis","Asbian","",339.4,336,337.7,-1.533333,53.133331
"Arthropoda","Trilobita","Proetida","Phillipsiidae","Cummingella","Cummingella (Cummingella) auge","Asbian","",339.4,336,337.7,-1.533333,53.133331
"Arthropoda","Trilobita","Proetida","Phillipsiidae","Cyrtoproetus","Cyrtoproetus cracoensis","Asbian","",339.4,336,337.7,-1.533333,53.133331
"Arthropoda","Trilobita","Proetida","Phillipsiidae","Griffithides","Griffithides acanthiceps","Asbian","",339.4,336,337.7,-1.533333,53.133331
"Arthropoda","Trilobita","Proetida","Phillipsiidae","Pudoproetus","Pudoproetus missouriensis","Late Famennian","",364.7,360.7,362.7,-91.734444,39.65361
"Arthropoda","Trilobita","Proetida","Phillipsiidae","Pudoproetus","Pudoproetus missouriensis","Late Famennian","",364.7,360.7,362.7,-91.633057,39.691666
"Arthropoda","Trilobita","Proetida","Phillipsiidae","Pudoproetus","Pudoproetus missouriensis","Late Famennian","",364.7,360.7,362.7,-91.633057,39.691666
"Arthropoda","Trilobita","Proetida","Phillipsiidae","Pudoproetus","Pudoproetus missouriensis","Late Famennian","",364.7,360.7,362.7,-91.633057,39.691666
"Arthropoda","Trilobita","Proetida","Phillipsiidae","Pudoproetus","Pudoproetus missouriensis","Late Famennian","",364.7,360.7,362.7,-91.523056,39.794167
"Arthropoda","Trilobita","Proetida","Phillipsiidae","Pudoproetus","Pudoproetus missouriensis","Late Famennian","",364.7,360.7,362.7,-91.051392,39.448891
"Arthropoda","Trilobita","Proetida","Phillipsiidae","Pudoproetus","Pudoproetus missouriensis","Late Famennian","",364.7,360.7,362.7,-91.32,39.490002
"Arthropoda","Trilobita","Proetida","Phillipsiidae","Pudoproetus","Pudoproetus missouriensis","Late Famennian","",364.7,360.7,362.7,-91.195,39.341946
"Arthropoda","Trilobita","Proetida","Phillipsiidae","Pudoproetus","Pudoproetus missouriensis","Late Famennian","",364.7,360.7,362.7,-91.52861,39.508057
"Arthropoda","Trilobita","Redlichiida","Fallotaspididae","Daguinaspis","Daguinaspis ambroggii","Atdabanian","",520,516,518,-8.83,30.4
"Arthropoda","Trilobita","Proetida","Cheiruridae","Sphaerexochus","Sphaerexochus romingeri","Ludfordian","",425.6,423,424.3,-85.800003,40.416668
"Arthropoda","Trilobita","Proetida","Phillipsiidae","Griffithidella","Griffithidella doris","Kinderhookian","",358.9,353.8,356.35,-85.75,38.483334
"Arthropoda","Trilobita","Proetida","Phillipsiidae","Griffithidella","Griffithidella welleri","Kinderhookian","",358.9,353.8,356.35,-85.75,38.483334
"Arthropoda","Trilobita","Agnostida","Agnostidae","Lotagnostus","Lotagnostus hedini","Merioneth","",501,485.4,493.2,-73.166664,44.916668
"Arthropoda","Trilobita","Ptychopariida","Plethopeltidae","Stenopilus","Stenopilus pronus","Merioneth","",501,485.4,493.2,-73.166664,44.916668
"Arthropoda","Trilobita","Agnostida","Agnostidae","Lotagnostus","Lotagnostus hedini","Merioneth","",501,485.4,493.2,-73.166664,44.916668
"Arthropoda","Trilobita","Eodiscida","Calodiscidae","Calodiscus","Calodiscus lobatus","Atdabanian","Lenian",520,513,516.5,15,51.166668
"Arthropoda","Trilobita","Ptychopariida","Crepicephalidae","Coosia","Coosia alethes","Steptoean","",501,485.4,493.2,-82.25,36.75
"Arthropoda","Trilobita","Olenida","Asaphiscidae","Asaphiscus","Asaphiscus calanus","Steptoean","",501,485.4,493.2,-82.25,36.75
"Arthropoda","Trilobita","Agnostida","Agnostidae","Hadragnostus","Hadragnostus modestus","Dresbachian","",501,485.4,493.2,-103.783333,44.25
"Arthropoda","Trilobita","Agnostida","Agnostidae","Kormagnostus","Kormagnostus seclusus","Dresbachian","",501,485.4,493.2,-103.783333,44.25
"Arthropoda","Trilobita","Agnostida","Diplagnostidae","Pseudagnostina","Pseudagnostina douvillei","Dresbachian","",501,485.4,493.2,-103.783333,44.25
"Arthropoda","Trilobita","Agnostida","NO_FAMILY_SPECIFIED","Agnostogonus","Agnostogonus incognitus","Dresbachian","",501,485.4,493.2,-103.783333,44.25
"Arthropoda","Trilobita","Ptychopariida","Crepicephalidae","Coosia","Coosia alethes","Dresbachian","",501,485.4,493.2,-103.783333,44.25
"Arthropoda","Trilobita","Ptychopariida","Crepicephalidae","Coosina","Coosina ariston","Dresbachian","",501,485.4,493.2,-103.783333,44.25
"Arthropoda","Trilobita","Agnostida","Agnostidae","Kormagnostus","Kormagnostus seclusus","Dresbachian","",501,485.4,493.2,-103.783333,44.25
"Arthropoda","Trilobita","Agnostida","Diplagnostidae","Nahannagnostus","Nahannagnostus nganasanicus","Dresbachian","",501,485.4,493.2,-103.783333,44.25
"Arthropoda","Trilobita","Agnostida","Diplagnostidae","Pseudagnostina","Pseudagnostina douvillei","Dresbachian","",501,485.4,493.2,-103.783333,44.25
"Arthropoda","Trilobita","Agnostida","NO_FAMILY_SPECIFIED","Agnostogonus","Agnostogonus incognitus","Dresbachian","",501,485.4,493.2,-103.783333,44.25
"Arthropoda","Trilobita","Ptychopariida","Crepicephalidae","Coosia","Coosia alethes","Dresbachian","",501,485.4,493.2,-103.783333,44.25
"Arthropoda","Trilobita","Ptychopariida","Crepicephalidae","Coosina","Coosina ariston","Dresbachian","",501,485.4,493.2,-103.783333,44.25
"Arthropoda","Trilobita","Agnostida","Agnostidae","Hadragnostus","Hadragnostus modestus","Dresbachian","",501,485.4,493.2,-103.783333,44.25
"Arthropoda","Trilobita","Agnostida","Agnostidae","Kormagnostus","Kormagnostus seclusus","Dresbachian","",501,485.4,493.2,-103.783333,44.25
"Arthropoda","Trilobita","Agnostida","Diplagnostidae","Pseudagnostina","Pseudagnostina douvillei","Dresbachian","",501,485.4,493.2,-103.783333,44.25
"Arthropoda","Trilobita","Agnostida","NO_FAMILY_SPECIFIED","Agnostogonus","Agnostogonus incognitus","Dresbachian","",501,485.4,493.2,-103.783333,44.25
"Arthropoda","Trilobita","Ptychopariida","Crepicephalidae","Coosia","Coosia alethes","Dresbachian","",501,485.4,493.2,-103.783333,44.25
"Arthropoda","Trilobita","Corynexochida","Cheilocephalidae","Cheilocephalus","Cheilocephalus brevilobus","Dresbachian","",501,485.4,493.2,-103.783333,44.25
"Arthropoda","Trilobita","Ptychopariida","Lonchocephalidae","Glaphyraspis","Glaphyraspis parva","Dresbachian","",501,485.4,493.2,-103.783333,44.25
"Arthropoda","Trilobita","Agnostida","Agnostidae","Kormagnostus","Kormagnostus seclusus","Dresbachian","",501,485.4,493.2,-103.73333,44.283333
"Arthropoda","Trilobita","Agnostida","Diplagnostidae","Pseudagnostina","Pseudagnostina douvillei","Dresbachian","",501,485.4,493.2,-103.73333,44.283333
"Arthropoda","Trilobita","Ptychopariida","Crepicephalidae","Coosia","Coosia alethes","Dresbachian","",501,485.4,493.2,-103.73333,44.283333
"Arthropoda","Trilobita","Ptychopariida","Crepicephalidae","Coosina","Coosina ariston","Dresbachian","",501,485.4,493.2,-103.73333,44.283333
"Arthropoda","Trilobita","NO_ORDER_SPECIFIED","Llanoaspididae","Arcuolimbus","Arcuolimbus convexus","Dresbachian","",501,485.4,493.2,-103.73333,44.283333
"Arthropoda","Trilobita","Agnostida","Agnostidae","Kormagnostus","Kormagnostus seclusus","Dresbachian","",501,485.4,493.2,-103.73333,44.283333
"Arthropoda","Trilobita","Agnostida","Diplagnostidae","Pseudagnostina","Pseudagnostina douvillei","Dresbachian","",501,485.4,493.2,-103.73333,44.283333
