"phylum","class","order","family","genus","species","early_interval","late_interval","max_ma","min_ma","midpoint","lng","lat"
"Chordata","Ornithischia","NO_ORDER_SPECIFIED","Nodosauridae","Taohelong","Taohelong jinchengensis","Barremian","Aptian",129.4,113,121.2,103.771942,35.809723
"Chordata","Saurischia","NO_ORDER_SPECIFIED","NO_FAMILY_SPECIFIED","Vahiny","Vahiny depereti","Maastrichtian","",72.1,66,69.05,46.583332,-15.9
"Chordata","Saurischia","NO_ORDER_SPECIFIED","NO_FAMILY_SPECIFIED","Vahiny","Vahiny depereti","Maastrichtian","",72.1,66,69.05,46.582222,-15.907778
"Chordata","Aves","NO_ORDER_SPECIFIED","NO_FAMILY_SPECIFIED","Fortunguavis","Fortunguavis xiaotaizicus","Aptian","",125,113,119,119.683296,40.650002
"Chordata","Aves","Confuciusornithiformes","Confuciusornithidae","Confuciusornis","Confuciusornis sanctus","Barremian","Early Aptian",129.4,122.46,125.93,121.630959,41.587662
"Chordata","Saurischia","Avetheropoda","Ornithomimipodidae","Ornithomimipus","Ornithomimipus angustus","Campanian","",83.6,72.1,77.85,-108.25531,39.247589
"Chordata","Saurischia","Avetheropoda","Ornithomimipodidae","Ornithomimipus","Ornithomimipus angustus","Campanian","",83.6,72.1,77.85,-108.251236,39.206963
"Chordata","Saurischia","Avetheropoda","Tyrannosauridae","Alioramus","Alioramus sinensis","Maastrichtian","",72.1,66,69.05,114.806389,25.729168
"Chordata","Saurischia","NO_ORDER_SPECIFIED","NO_FAMILY_SPECIFIED","Ceratosaurus","Ceratosaurus nasicornis","Late Kimmeridgian","",155.7,150.8,153.25,-9.341944,39.201668
"Chordata","Ornithischia","NO_ORDER_SPECIFIED","NO_FAMILY_SPECIFIED","Deltapodus","Deltapodus curriei","Hauterivian","Barremian",132.9,125,128.95,85.582497,46.073612
"Chordata","Ornithischia","NO_ORDER_SPECIFIED","NO_FAMILY_SPECIFIED","Stegopodus","Stegopodus czerkasi","Late Oxfordian","Kimmeridgian",161.2,152.1,156.65,-109.447945,38.56802
"Chordata","Aves","NO_ORDER_SPECIFIED","Hongshanornithidae","Tianyuornis","Tianyuornis cheni","Early Aptian","",125.45,122.46,123.955,119.127777,41.3325
"Chordata","Saurischia","NO_ORDER_SPECIFIED","Diplodocidae","Leinkupal","Leinkupal laticauda","Late Berriasian","Valanginian",145,132.9,138.95,-69.674164,-39.817501
"Chordata","Saurischia","NO_ORDER_SPECIFIED","Dicraeosauridae","Bajadasaurus","Bajadasaurus pronuspinax","Late Berriasian","Valanginian",145,132.9,138.95,-69.674164,-39.817501
"Chordata","Saurischia","Avetheropoda","Dromaeosauridae","Microraptor","Microraptor zhaoianus","Aptian","",125,113,119,120.225601,41.494999
"Chordata","Saurischia","Avetheropoda","Troodontidae","Jinfengopteryx","Jinfengopteryx elegans","Barremian","",129.4,125,127.2,116.363335,40.37389
"Chordata","Aves","Confuciusornithiformes","Confuciusornithidae","Jibeinia","Jibeinia luanhera","Barremian","",129.4,125,127.2,116.363335,40.37389
"Chordata","Aves","NO_ORDER_SPECIFIED","NO_FAMILY_SPECIFIED","Protopteryx","Protopteryx fengningensis","Barremian","",129.4,125,127.2,116.363335,40.37389
"Chordata","Ornithischia","NO_ORDER_SPECIFIED","Ankylosauridae","Ahshislepelta","Ahshislepelta minor","Late Campanian","",83.5,70.6,77.05,-107.925201,36.1507
"Chordata","Ornithischia","NO_ORDER_SPECIFIED","Ceratopsidae","Vagaceratops","Vagaceratops irvinensis","Late Campanian","",83.5,70.6,77.05,-111.471733,50.749241
"Chordata","Ornithischia","NO_ORDER_SPECIFIED","Ceratopsidae","Vagaceratops","Vagaceratops irvinensis","Late Campanian","",83.5,70.6,77.05,-109.636551,47.718712
"Chordata","Aves","Alexornithiformes","Enantiornithidae","Gurilynia","Gurilynia nessovi","Maastrichtian","",72.1,66,69.05,100.477776,43.572224
"Chordata","Aves","NO_ORDER_SPECIFIED","Bohaiornithidae","Zhouornis","Zhouornis hani","Aptian","",125,113,119,120.183334,41.533333
"Chordata","Aves","Anseriformes","Anatidae","Branta","Branta woolfendeni","Early Barstovian","early Late Barstovian",15.97,13.6,14.785,-120.553055,36.544167
"Chordata","Ornithischia","NO_ORDER_SPECIFIED","Ceratopsidae","Arrhinoceratops","Arrhinoceratops brachyops","Early Maastrichtian","",70.6,66,68.3,-112.875389,51.610523
"Chordata","Ornithischia","NO_ORDER_SPECIFIED","Iguanodontipodidae","Caririchnium","Caririchnium lotus","Berriasian","",145,139.8,142.4,-2.676111,42.034721
"Chordata","Saurischia","Avetheropoda","NO_FAMILY_SPECIFIED","Alectrosaurus","Alectrosaurus olseni","Cenomanian","Santonian",100.5,83.6,92.05,107.518059,43.144169
"Chordata","Ornithischia","NO_ORDER_SPECIFIED","NO_FAMILY_SPECIFIED","Zhanghenglong","Zhanghenglong yangchengensis","Santonian","",86.3,83.6,84.95,111.474403,33.289169
"Chordata","Saurischia","Avetheropoda","Tyrannosauridae","Tyrannosaurus","Tyrannosaurus rex","Late Maastrichtian","",70.6,66,68.3,-106.255913,47.732971
"Chordata","Saurischia","Avetheropoda","Tyrannosauridae","Tyrannosaurus","Tyrannosaurus rex","Late Maastrichtian","",70.6,66,68.3,-114.106903,49.607498
"Chordata","Saurischia","Avetheropoda","Tyrannosauridae","Tyrannosaurus","Tyrannosaurus rex","Late Maastrichtian","",70.6,66,68.3,-101.96788,45.053665
"Chordata","Ornithischia","NO_ORDER_SPECIFIED","NO_FAMILY_SPECIFIED","Acanthopholis","Acanthopholis macrocercus","Early Cenomanian","",99.6,93.5,96.55,0.131111,52.202221
"Chordata","Ornithischia","NO_ORDER_SPECIFIED","NO_FAMILY_SPECIFIED","Komlosaurus","Komlosaurus carbonis","Middle Hettangian","Late Hettangian",201.3,196.5,198.9,18.242895,46.107082
"Chordata","Ornithischia","NO_ORDER_SPECIFIED","NO_FAMILY_SPECIFIED","Iguanodon","Iguanodon bernissartensis","Barremian","",129.4,125,127.2,-1.376389,50.625
"Chordata","Ornithischia","NO_ORDER_SPECIFIED","Nodosauridae","Polacanthus","Polacanthus foxii","Late Hauterivian","Early Barremian",136.4,125.45,130.925,-1.13,50.665001
"Chordata","Saurischia","Avetheropoda","Tyrannosauridae","Tarbosaurus","Tarbosaurus bataar","Maastrichtian","",72.1,66,69.05,99.599998,43.540001
"Chordata","Aves","Procellariiformes","Procellariidae","Puffinus","Puffinus mitchelli","Langhian","",15.97,13.82,14.895,-118.912178,35.465393
"Chordata","Aves","NO_ORDER_SPECIFIED","Pelagornithidae","Pelagornis","Pelagornis sandersi","Chattian","",28.1,23.03,25.565,-80.040558,32.898331
"Chordata","Saurischia","Avetheropoda","Dromaeosauridae","Changyuraptor","Changyuraptor yangi","Late Barremian","Early Aptian",130,122.46,126.23,119.641113,40.643055
"Chordata","Ornithischia","NO_ORDER_SPECIFIED","Iguanodontipodidae","Hadrosauropodus","Hadrosauropodus langstoni","Late Maastrichtian","",70.6,66,68.3,0.670347,42.001022
"Chordata","Ornithischia","NO_ORDER_SPECIFIED","Rhabdodontidae","Rhabdodon","Rhabdodon priscus","Early Maastrichtian","",70.6,66,68.3,0.931948,41.996845
"Chordata","Saurischia","NO_ORDER_SPECIFIED","Camarasauridae","Camarasaurus","Camarasaurus lentus","Tithonian","",152.1,145,148.55,-110.687622,39.32399
"Chordata","Saurischia","NO_ORDER_SPECIFIED","Elongatoolithidae","Elongatoolithus","Elongatoolithus elongatus","Campanian","Maastrichtian",83.6,66,74.8,91.839561,43.070217
"Chordata","Ornithischia","NO_ORDER_SPECIFIED","NO_FAMILY_SPECIFIED","Struthopus","Struthopus schaumburgensis","Late Berriasian","",145,140.2,142.6,9.068611,52.250278
"Chordata","Ornithischia","NO_ORDER_SPECIFIED","Ankylosauridae","Chuanqilong","Chuanqilong chaoyangensis","Aptian","",125,113,119,119.47155,40.884399
"Chordata","Saurischia","Avetheropoda","Dromaeopodidae","Dromaeosauripus","Dromaeosauripus jinjuensis","Late Aptian","Early Albian",122.46,109,115.73,127.984444,34.964722
"Chordata","Ornithischia","NO_ORDER_SPECIFIED","Spheroolithidae","Spheroolithus","Spheroolithus megadermus","Campanian","",83.6,72.1,77.85,120.663582,36.928661
"Chordata","Aves","NO_ORDER_SPECIFIED","NO_FAMILY_SPECIFIED","Ichthyornis","Ichthyornis dispar","Late Coniacian","Early Campanian",89.3,70.6,79.95,-102.715553,28.27
"Chordata","Aves","NO_ORDER_SPECIFIED","NO_FAMILY_SPECIFIED","Grabauornis","Grabauornis lingyuanensis","Barremian","",129.4,125,127.2,121.416664,41.366669
"Chordata","Saurischia","Avetheropoda","NO_FAMILY_SPECIFIED","Datanglong","Datanglong guangxiensis","Aptian","",125,113,119,108.194725,22.243889
"Chordata","Ornithischia","NO_ORDER_SPECIFIED","NO_FAMILY_SPECIFIED","Pachycephalosaurus","Pachycephalosaurus wyomingensis","Late Maastrichtian","",70.6,66,68.3,-104.932098,45.769901
"Chordata","Saurischia","NO_ORDER_SPECIFIED","NO_FAMILY_SPECIFIED","Dreadnoughtus","Dreadnoughtus schrani","Campanian","Maastrichtian",83.6,66,74.8,-71.98333,-49.883331
"Chordata","Aves","Procellariiformes","Procellariidae","Plotornis","Plotornis graculoides","Early Miocene","",23.03,15.97,19.5,8.033333,44.383331
"Chordata","Aves","Anseriformes","Anatidae","Bambolinetta","Bambolinetta lignitifila","Aquitanian","",23.03,20.44,21.735,10.810556,43.076942
"Chordata","Saurischia","NO_ORDER_SPECIFIED","Diplodocidae","Apatosaurus","Apatosaurus louisae","Kimmeridgian","Tithonian",157.3,145,151.15,-105.908501,42.152802
"Chordata","Saurischia","NO_ORDER_SPECIFIED","NO_FAMILY_SPECIFIED","Amanzia","Amanzia greppini","Early Kimmeridgian","",155.7,150.8,153.25,7.377222,47.288612
"Chordata","Aves","Anseriformes","Anatidae","Clangula","Clangula hyemalis","Holocene","",0.0117,0,0.00585,-29.888332,82.125
"Chordata","Aves","Anseriformes","Anatidae","Somateria","Somateria spectabilis","Holocene","",0.0117,0,0.00585,-29.888332,82.125
"Chordata","Aves","Anseriformes","Anatidae","Branta","Branta leucopsis","Holocene","",0.0117,0,0.00585,-29.888332,82.125
"Chordata","Aves","Galliformes","Phasianidae","Lagopus","Lagopus muta","Holocene","",0.0117,0,0.00585,-29.888332,82.125
"Chordata","Aves","Charadriiformes","Scolopacidae","Calidris","Calidris canutus","Holocene","",0.0117,0,0.00585,-29.888332,82.125
"Chordata","Aves","Charadriiformes","Laridae","Pagophila","Pagophila eburnea","Holocene","",0.0117,0,0.00585,-29.888332,82.125
"Chordata","Aves","Charadriiformes","Laridae","Larus","Larus hyperboreus","Holocene","",0.0117,0,0.00585,-29.888332,82.125
"Chordata","Aves","Charadriiformes","Laridae","Rissa","Rissa tridactyla","Holocene","",0.0117,0,0.00585,-29.888332,82.125
"Chordata","Saurischia","Avetheropoda","Ornithomimidae","Ornithomimus","Ornithomimus edmontonicus","Early Maastrichtian","",70.6,66,68.3,-112.589996,51.400002
"Chordata","Ornithischia","NO_ORDER_SPECIFIED","Hadrosauridae","Prosaurolophus","Prosaurolophus maximus","Late Campanian","Early Maastrichtian",83.5,66,74.75,-110.485802,49.3601
"Chordata","Ornithischia","NO_ORDER_SPECIFIED","Hadrosauridae","Prosaurolophus","Prosaurolophus maximus","Late Campanian","",83.5,70.6,77.05,-112.898003,49.520199
"Chordata","Ornithischia","NO_ORDER_SPECIFIED","Hadrosauridae","Brachylophosaurus","Brachylophosaurus canadensis","Late Campanian","",83.5,70.6,77.05,-110.449997,49.066666
"Chordata","Saurischia","Avetheropoda","Carcharodontosauridae","Tyrannotitan","Tyrannotitan chubutensis","Albian","",113,100.5,106.75,-68.833336,-43.783333
"Chordata","Aves","Procellariiformes","Procellariidae","Fulmarus","Fulmarus glacialis","Holocene","",0.0117,0,0.00585,-14.765556,81.558609
"Chordata","Aves","Passeriformes","Motacillidae","Anthus","Anthus pratensis","Late Pleistocene","",0.126,0.0117,0.06885,6.300833,62.540001
"Chordata","Aves","Charadriiformes","Alcidae","Alle","Alle alle","Late Pleistocene","",0.126,0.0117,0.06885,6.300833,62.540001
"Chordata","Aves","Anseriformes","Anatidae","Clangula","Clangula hyemalis","Late Pleistocene","",0.126,0.0117,0.06885,6.300833,62.540001
"Chordata","Saurischia","Avetheropoda","Caenagnathidae","Caenagnathus","Caenagnathus collinsi","Late Campanian","",83.5,70.6,77.05,-111.488022,50.741657
"Chordata","Saurischia","Avetheropoda","Caenagnathidae","Caenagnathus","Caenagnathus collinsi","Late Campanian","",83.5,70.6,77.05,-111.630714,50.800125
"Chordata","Saurischia","NO_ORDER_SPECIFIED","NO_FAMILY_SPECIFIED","Ceratosaurus","Ceratosaurus nasicornis","Tithonian","",152.1,145,148.55,-110.687622,39.32399
"Chordata","Ornithischia","NO_ORDER_SPECIFIED","NO_FAMILY_SPECIFIED","Camptosaurus","Camptosaurus dispar","Tithonian","",152.1,145,148.55,-110.687622,39.32399
"Chordata","Ornithischia","NO_ORDER_SPECIFIED","Ceratopsidae","Triceratops","Triceratops horridus","Late Campanian","",83.5,70.6,77.05,-112.981499,52.081001
"Chordata","Ornithischia","NO_ORDER_SPECIFIED","Moyenisauropodidae","Anomoepus","Anomoepus scambus","Hettangian","",201.3,199.3,200.3,-72.670998,41.660789
"Chordata","Saurischia","NO_ORDER_SPECIFIED","Grallatoridae","Grallator","Grallator formosus","Hettangian","",201.3,199.3,200.3,-72.670998,41.660789
"Chordata","Saurischia","NO_ORDER_SPECIFIED","Grallatoridae","Anchisauripus","Anchisauripus tuberosus","Hettangian","",201.3,199.3,200.3,-72.670998,41.660789
"Chordata","Saurischia","NO_ORDER_SPECIFIED","Grallatoridae","Eubrontes","Eubrontes sillimani","Hettangian","",201.3,199.3,200.3,-72.670998,41.660789
"Chordata","Saurischia","NO_ORDER_SPECIFIED","Grallatoridae","Grallator","Grallator magnificus","Hettangian","",201.3,199.3,200.3,-72.670998,41.660789
"Chordata","Saurischia","NO_ORDER_SPECIFIED","Grallatoridae","Grallator","Grallator cursorius","Hettangian","",201.3,199.3,200.3,-72.670998,41.660789
"Chordata","Aves","NO_ORDER_SPECIFIED","Pengornithidae","Eopengornis","Eopengornis martini","Hauterivian","",132.9,129.4,131.15,117.485001,41
"Chordata","Aves","NO_ORDER_SPECIFIED","NO_FAMILY_SPECIFIED","Jeholornis","Jeholornis curvipes","Early Aptian","",125.45,122.46,123.955,121.699997,41.130001
"Chordata","Aves","NO_ORDER_SPECIFIED","NO_FAMILY_SPECIFIED","Juncitarsus","Juncitarsus gracillimus","Bridgerian","",50.3,46.2,48.25,-110.5,41.200001
"Chordata","Saurischia","Avetheropoda","Carcharodontosauridae","Carcharodontosaurus","Carcharodontosaurus saharicus","Early Cenomanian","",99.6,93.5,96.55,-4.665556,31.531668
"Chordata","Saurischia","Avetheropoda","Carcharodontosauridae","Carcharodontosaurus","Carcharodontosaurus saharicus","Early Cenomanian","",99.6,93.5,96.55,-4.665556,31.531668
"Chordata","Saurischia","NO_ORDER_SPECIFIED","Spinosauridae","Spinosaurus","Spinosaurus aegyptiacus","Early Cenomanian","",99.6,93.5,96.55,-4.665556,31.531668
"Chordata","Saurischia","Avetheropoda","Carcharodontosauridae","Carcharodontosaurus","Carcharodontosaurus saharicus","Early Cenomanian","",99.6,93.5,96.55,-4.08,31.51
"Chordata","Saurischia","Avetheropoda","Carcharodontosauridae","Carcharodontosaurus","Carcharodontosaurus saharicus","Early Cenomanian","",99.6,93.5,96.55,-3.861468,30.881699
"Chordata","Saurischia","Avetheropoda","Carcharodontosauridae","Carcharodontosaurus","Carcharodontosaurus saharicus","Early Cenomanian","",99.6,93.5,96.55,-3.861468,30.881699
"Chordata","Saurischia","NO_ORDER_SPECIFIED","Spinosauridae","Spinosaurus","Spinosaurus aegyptiacus","Early Cenomanian","",99.6,93.5,96.55,-3.861468,30.881699
"Chordata","Saurischia","Avetheropoda","Carcharodontosauridae","Carcharodontosaurus","Carcharodontosaurus saharicus","Early Cenomanian","",99.6,93.5,96.55,-4.3,31.610001
"Chordata","Saurischia","NO_ORDER_SPECIFIED","Spinosauridae","Spinosaurus","Spinosaurus aegyptiacus","Early Cenomanian","",99.6,93.5,96.55,-4.3,31.610001
"Chordata","Saurischia","NO_ORDER_SPECIFIED","Spinosauridae","Spinosaurus","Spinosaurus aegyptiacus","Early Cenomanian","",99.6,93.5,96.55,-4.17669,31.58778
"Chordata","Saurischia","NO_ORDER_SPECIFIED","Mamenchisauridae","Huangshanlong","Huangshanlong anhuiensis","Middle Jurassic","",174.1,163.5,168.8,118.333336,29.716667
"Chordata","Saurischia","Avetheropoda","Dromaeosauridae","Velociraptor","Velociraptor mongoliensis","Late Campanian","",83.5,70.6,77.05,104,44
"Chordata","Saurischia","Avetheropoda","Troodontidae","Saurornithoides","Saurornithoides mongoliensis","Late Campanian","",83.5,70.6,77.05,104,44
"Chordata","Saurischia","Avetheropoda","Oviraptoridae","Oviraptor","Oviraptor philoceratops","Late Campanian","",83.5,70.6,77.05,104,44
"Chordata","Ornithischia","NO_ORDER_SPECIFIED","Ankylosauridae","Pinacosaurus","Pinacosaurus grangeri","Late Campanian","",83.5,70.6,77.05,104,44
"Chordata","Saurischia","Avetheropoda","Dromaeosauridae","Itemirus","Itemirus medullaris","Middle Turonian","Late Turonian",93.5,89.3,91.4,62.655315,42.117294
"Chordata","Aves","Charadriiformes","Cimolopterygidae","Lamarqueavis","Lamarqueavis australis","Late Campanian","Early Maastrichtian",83.5,66,74.75,-66.70472,-39.78389
"Chordata","Ornithischia","NO_ORDER_SPECIFIED","NO_FAMILY_SPECIFIED","Aquilops","Aquilops americanus","Middle Albian","Late Albian",109,99.6,104.3,-109,45
"Chordata","Saurischia","Avetheropoda","Allosauridae","Allosaurus","Allosaurus fragilis","Kimmeridgian","Tithonian",157.3,145,151.15,-106.1073,41.8825
"Chordata","Saurischia","NO_ORDER_SPECIFIED","Ceratosauridae","Fosterovenator","Fosterovenator churei","Kimmeridgian","Tithonian",157.3,145,151.15,-106.1073,41.8825
"Chordata","Saurischia","NO_ORDER_SPECIFIED","Megalosauridae","Torvosaurus","Torvosaurus tanneri","Kimmeridgian","Tithonian",157.3,145,151.15,-106.1073,41.8825
"Chordata","Saurischia","Avetheropoda","Allosauridae","Allosaurus","Allosaurus lucasi","Tithonian","",152.1,145,148.55,-108.449997,37.200001
"Chordata","Aves","Galliformes","NO_FAMILY_SPECIFIED","Scopelortyx","Scopelortyx klinghardtensis","Bartonian","",41.3,38,39.65,15.622301,-27.385286
"Chordata","Aves","NO_ORDER_SPECIFIED","NO_FAMILY_SPECIFIED","Namapsitta","Namapsitta praeruptorum","Bartonian","",41.3,38,39.65,15.622301,-27.385286
"Chordata","Saurischia","Avetheropoda","Caenagnathidae","Caenagnathus","Caenagnathus collinsi","Late Campanian","",83.5,70.6,77.05,-111.49131,50.755131
"Chordata","Saurischia","NO_ORDER_SPECIFIED","NO_FAMILY_SPECIFIED","Bonitasaura","Bonitasaura salgadoi","Early Campanian","Middle Campanian",83.5,70.6,77.05,-67.549721,-39.100834
"Chordata","Saurischia","NO_ORDER_SPECIFIED","NO_FAMILY_SPECIFIED","Alamosaurus","Alamosaurus sanjuanensis","Late Maastrichtian","",70.6,66,68.3,-103.203888,29.396389
"Chordata","Saurischia","Avetheropoda","NO_FAMILY_SPECIFIED","Ngexisaurus","Ngexisaurus dapukaensis","Middle Jurassic","",174.1,163.5,168.8,97.327209,31.067663
"Chordata","Saurischia","NO_ORDER_SPECIFIED","Megalosauridae","Megalosaurus","Megalosaurus dapukaensis","Middle Jurassic","",174.1,163.5,168.8,97.327209,31.067663
"Chordata","Saurischia","NO_ORDER_SPECIFIED","NO_FAMILY_SPECIFIED","Microdontosaurus","Microdontosaurus dayensis","Middle Jurassic","",174.1,163.5,168.8,97.327209,31.067663
"Chordata","Ornithischia","NO_ORDER_SPECIFIED","Stegosauridae","Changdusaurus","Changdusaurus laminaplacodus","Middle Jurassic","",174.1,163.5,168.8,97.327209,31.067663
"Chordata","Saurischia","NO_ORDER_SPECIFIED","Mamenchisauridae","Qijianglong","Qijianglong guokr","Late Jurassic","",163.5,145,154.25,106.581947,29
"Chordata","Ornithischia","NO_ORDER_SPECIFIED","Ceratopsidae","Triceratops","Triceratops horridus","Late Maastrichtian","",70.6,66,68.3,-110.626099,41.748199
"Chordata","Ornithischia","NO_ORDER_SPECIFIED","NO_FAMILY_SPECIFIED","Koshisaurus","Koshisaurus katsuyama","Late Barremian","Aptian",130,113,121.5,136.550003,36.116669
